Year,Cancer Type,Sex,Count,"Age-specific Rate (per 100,000)"
2001,Non-melanoma skin cancer (all types),Females,4,1.0
2001,Non-melanoma skin cancer (all types),Females,14,4.1
2001,Non-melanoma skin cancer (all types),Females,11,3.3
2001,Non-melanoma skin cancer (all types),Females,18,6.2
2001,Non-melanoma skin cancer (all types),Females,23,11.5
2001,Non-melanoma skin cancer (all types),Females,20,16.6
2001,Non-melanoma skin cancer (all types),Females,27,43.6
2001,Non-melanoma skin cancer (all types),Females,123,1.3
2002,Non-melanoma skin cancer (all types),Females,0,0.0
2002,Non-melanoma skin cancer (all types),Females,0,0.0
2002,Non-melanoma skin cancer (all types),Females,0,0.0
2002,Non-melanoma skin cancer (all types),Females,0,0.0
2002,Non-melanoma skin cancer (all types),Females,0,0.0
2002,Non-melanoma skin cancer (all types),Females,0,0.0
2002,Non-melanoma skin cancer (all types),Females,0,0.0
2002,Non-melanoma skin cancer (all types),Females,0,0.0
2002,Non-melanoma skin cancer (all types),Females,1,0.1
2002,Non-melanoma skin cancer (all types),Females,2,0.3
2002,Non-melanoma skin cancer (all types),Females,2,0.3
2002,Non-melanoma skin cancer (all types),Females,7,1.3
2002,Non-melanoma skin cancer (all types),Females,1,0.2
2002,Non-melanoma skin cancer (all types),Females,8,2.3
2002,Non-melanoma skin cancer (all types),Females,14,4.2
2002,Non-melanoma skin cancer (all types),Females,22,7.5
2002,Non-melanoma skin cancer (all types),Females,28,13.4
2002,Non-melanoma skin cancer (all types),Females,28,22.8
2002,Non-melanoma skin cancer (all types),Females,24,36.9
2002,Non-melanoma skin cancer (all types),Females,137,1.4
2003,Non-melanoma skin cancer (all types),Females,0,0.0
2003,Non-melanoma skin cancer (all types),Females,0,0.0
2003,Non-melanoma skin cancer (all types),Females,0,0.0
2003,Non-melanoma skin cancer (all types),Females,0,0.0
2003,Non-melanoma skin cancer (all types),Females,0,0.0
2003,Non-melanoma skin cancer (all types),Females,0,0.0
2003,Non-melanoma skin cancer (all types),Females,1,0.1
2003,Non-melanoma skin cancer (all types),Females,0,0.0
2003,Non-melanoma skin cancer (all types),Females,0,0.0
2003,Non-melanoma skin cancer (all types),Females,1,0.1
2003,Non-melanoma skin cancer (all types),Females,2,0.3
2003,Non-melanoma skin cancer (all types),Females,3,0.5
2003,Non-melanoma skin cancer (all types),Females,2,0.5
2003,Non-melanoma skin cancer (all types),Females,3,0.8
2003,Non-melanoma skin cancer (all types),Females,8,2.5
2003,Non-melanoma skin cancer (all types),Females,24,8.1
2003,Non-melanoma skin cancer (all types),Females,21,9.6
2003,Non-melanoma skin cancer (all types),Females,29,23.3
2003,Non-melanoma skin cancer (all types),Females,38,56.2
2003,Non-melanoma skin cancer (all types),Females,132,1.3
2004,Non-melanoma skin cancer (all types),Females,0,0.0
2004,Non-melanoma skin cancer (all types),Females,0,0.0
2004,Non-melanoma skin cancer (all types),Females,0,0.0
2004,Non-melanoma skin cancer (all types),Females,0,0.0
2004,Non-melanoma skin cancer (all types),Females,0,0.0
2004,Non-melanoma skin cancer (all types),Females,0,0.0
2004,Non-melanoma skin cancer (all types),Females,0,0.0
2004,Non-melanoma skin cancer (all types),Females,0,0.0
2004,Non-melanoma skin cancer (all types),Females,0,0.0
2004,Non-melanoma skin cancer (all types),Females,1,0.1
2004,Non-melanoma skin cancer (all types),Females,1,0.2
2004,Non-melanoma skin cancer (all types),Females,2,0.3
2004,Non-melanoma skin cancer (all types),Females,2,0.4
2004,Non-melanoma skin cancer (all types),Females,7,1.9
2004,Non-melanoma skin cancer (all types),Females,9,2.8
2004,Non-melanoma skin cancer (all types),Females,9,3.0
2004,Non-melanoma skin cancer (all types),Females,25,11.0
2004,Non-melanoma skin cancer (all types),Females,22,17.5
2004,Non-melanoma skin cancer (all types),Females,31,43.7
2004,Non-melanoma skin cancer (all types),Females,109,1.1
2005,Non-melanoma skin cancer (all types),Females,0,0.0
2005,Non-melanoma skin cancer (all types),Females,0,0.0
2005,Non-melanoma skin cancer (all types),Females,0,0.0
2005,Non-melanoma skin cancer (all types),Females,0,0.0
2005,Non-melanoma skin cancer (all types),Females,0,0.0
2005,Non-melanoma skin cancer (all types),Females,0,0.0
2005,Non-melanoma skin cancer (all types),Females,0,0.0
2005,Non-melanoma skin cancer (all types),Females,0,0.0
2005,Non-melanoma skin cancer (all types),Females,1,0.1
2005,Non-melanoma skin cancer (all types),Females,1,0.1
2005,Non-melanoma skin cancer (all types),Females,1,0.2
2005,Non-melanoma skin cancer (all types),Females,4,0.7
2005,Non-melanoma skin cancer (all types),Females,6,1.3
2005,Non-melanoma skin cancer (all types),Females,3,0.8
2005,Non-melanoma skin cancer (all types),Females,11,3.4
2005,Non-melanoma skin cancer (all types),Females,19,6.4
2005,Non-melanoma skin cancer (all types),Females,26,11.1
2005,Non-melanoma skin cancer (all types),Females,30,23.0
2005,Non-melanoma skin cancer (all types),Females,30,39.9
2005,Non-melanoma skin cancer (all types),Females,132,1.3
2006,Non-melanoma skin cancer (all types),Females,0,0.0
2006,Non-melanoma skin cancer (all types),Females,0,0.0
2006,Non-melanoma skin cancer (all types),Females,0,0.0
2006,Non-melanoma skin cancer (all types),Females,0,0.0
2006,Non-melanoma skin cancer (all types),Females,0,0.0
2006,Non-melanoma skin cancer (all types),Females,0,0.0
2006,Non-melanoma skin cancer (all types),Females,2,0.3
2006,Non-melanoma skin cancer (all types),Females,0,0.0
2006,Non-melanoma skin cancer (all types),Females,0,0.0
2006,Non-melanoma skin cancer (all types),Females,1,0.1
2006,Non-melanoma skin cancer (all types),Females,1,0.1
2006,Non-melanoma skin cancer (all types),Females,4,0.6
2006,Non-melanoma skin cancer (all types),Females,6,1.2
2006,Non-melanoma skin cancer (all types),Females,3,0.8
2006,Non-melanoma skin cancer (all types),Females,8,2.5
2006,Non-melanoma skin cancer (all types),Females,22,7.4
2006,Non-melanoma skin cancer (all types),Females,28,11.8
2006,Non-melanoma skin cancer (all types),Females,27,19.6
2006,Non-melanoma skin cancer (all types),Females,35,44.9
2006,Non-melanoma skin cancer (all types),Females,137,1.3
2007,Non-melanoma skin cancer (all types),Females,0,0.0
2007,Non-melanoma skin cancer (all types),Females,0,0.0
2007,Non-melanoma skin cancer (all types),Females,0,0.0
2007,Non-melanoma skin cancer (all types),Females,0,0.0
2007,Non-melanoma skin cancer (all types),Females,0,0.0
2007,Non-melanoma skin cancer (all types),Females,1,0.1
2007,Non-melanoma skin cancer (all types),Females,0,0.0
2007,Non-melanoma skin cancer (all types),Females,2,0.3
2007,Non-melanoma skin cancer (all types),Females,1,0.1
2007,Non-melanoma skin cancer (all types),Females,1,0.1
2007,Non-melanoma skin cancer (all types),Females,2,0.3
2007,Non-melanoma skin cancer (all types),Females,6,1.0
2007,Non-melanoma skin cancer (all types),Females,6,1.1
2007,Non-melanoma skin cancer (all types),Females,5,1.2
2007,Non-melanoma skin cancer (all types),Females,10,3.0
2007,Non-melanoma skin cancer (all types),Females,15,5.1
2007,Non-melanoma skin cancer (all types),Females,24,10.0
2007,Non-melanoma skin cancer (all types),Females,37,25.4
2007,Non-melanoma skin cancer (all types),Females,34,42.1
2007,Non-melanoma skin cancer (all types),Females,144,1.4
2008,Non-melanoma skin cancer (all types),Females,0,0.0
2008,Non-melanoma skin cancer (all types),Females,0,0.0
2008,Non-melanoma skin cancer (all types),Females,0,0.0
2008,Non-melanoma skin cancer (all types),Females,0,0.0
2008,Non-melanoma skin cancer (all types),Females,0,0.0
2008,Non-melanoma skin cancer (all types),Females,0,0.0
2008,Non-melanoma skin cancer (all types),Females,0,0.0
2008,Non-melanoma skin cancer (all types),Females,0,0.0
2008,Non-melanoma skin cancer (all types),Females,2,0.3
2008,Non-melanoma skin cancer (all types),Females,2,0.3
2008,Non-melanoma skin cancer (all types),Females,0,0.0
2008,Non-melanoma skin cancer (all types),Females,1,0.2
2008,Non-melanoma skin cancer (all types),Females,3,0.5
2008,Non-melanoma skin cancer (all types),Females,5,1.2
2008,Non-melanoma skin cancer (all types),Females,7,2.1
2008,Non-melanoma skin cancer (all types),Females,9,3.0
2008,Non-melanoma skin cancer (all types),Females,29,11.9
2008,Non-melanoma skin cancer (all types),Females,41,26.8
2008,Non-melanoma skin cancer (all types),Females,42,51.1
2008,Non-melanoma skin cancer (all types),Females,141,1.3
2009,Non-melanoma skin cancer (all types),Females,0,0.0
2009,Non-melanoma skin cancer (all types),Females,0,0.0
2009,Non-melanoma skin cancer (all types),Females,0,0.0
2009,Non-melanoma skin cancer (all types),Females,0,0.0
2009,Non-melanoma skin cancer (all types),Females,0,0.0
2009,Non-melanoma skin cancer (all types),Females,1,0.1
2009,Non-melanoma skin cancer (all types),Females,0,0.0
2009,Non-melanoma skin cancer (all types),Females,1,0.1
2009,Non-melanoma skin cancer (all types),Females,2,0.3
2009,Non-melanoma skin cancer (all types),Females,3,0.4
2009,Non-melanoma skin cancer (all types),Females,2,0.3
2009,Non-melanoma skin cancer (all types),Females,4,0.6
2009,Non-melanoma skin cancer (all types),Females,4,0.7
2009,Non-melanoma skin cancer (all types),Females,8,1.8
2009,Non-melanoma skin cancer (all types),Females,12,3.4
2009,Non-melanoma skin cancer (all types),Females,12,4.1
2009,Non-melanoma skin cancer (all types),Females,19,7.7
2009,Non-melanoma skin cancer (all types),Females,34,21.2
2009,Non-melanoma skin cancer (all types),Females,47,56.3
2009,Non-melanoma skin cancer (all types),Females,149,1.4
2010,Non-melanoma skin cancer (all types),Females,0,0.0
2010,Non-melanoma skin cancer (all types),Females,0,0.0
2010,Non-melanoma skin cancer (all types),Females,0,0.0
2010,Non-melanoma skin cancer (all types),Females,0,0.0
2010,Non-melanoma skin cancer (all types),Females,0,0.0
2010,Non-melanoma skin cancer (all types),Females,0,0.0
2010,Non-melanoma skin cancer (all types),Females,0,0.0
2010,Non-melanoma skin cancer (all types),Females,1,0.1
2010,Non-melanoma skin cancer (all types),Females,1,0.1
2010,Non-melanoma skin cancer (all types),Females,0,0.0
2010,Non-melanoma skin cancer (all types),Females,5,0.7
2010,Non-melanoma skin cancer (all types),Females,3,0.5
2010,Non-melanoma skin cancer (all types),Females,4,0.7
2010,Non-melanoma skin cancer (all types),Females,6,1.3
2010,Non-melanoma skin cancer (all types),Females,10,2.8
2010,Non-melanoma skin cancer (all types),Females,17,5.7
2010,Non-melanoma skin cancer (all types),Females,19,7.6
2010,Non-melanoma skin cancer (all types),Females,32,19.2
2010,Non-melanoma skin cancer (all types),Females,45,51.1
2010,Non-melanoma skin cancer (all types),Females,143,1.3
2011,Non-melanoma skin cancer (all types),Females,0,0.0
2011,Non-melanoma skin cancer (all types),Females,0,0.0
2011,Non-melanoma skin cancer (all types),Females,0,0.0
2011,Non-melanoma skin cancer (all types),Females,0,0.0
2011,Non-melanoma skin cancer (all types),Females,0,0.0
2011,Non-melanoma skin cancer (all types),Females,0,0.0
2011,Non-melanoma skin cancer (all types),Females,0,0.0
2011,Non-melanoma skin cancer (all types),Females,1,0.1
2011,Non-melanoma skin cancer (all types),Females,1,0.1
2011,Non-melanoma skin cancer (all types),Females,1,0.1
2011,Non-melanoma skin cancer (all types),Females,3,0.4
2011,Non-melanoma skin cancer (all types),Females,3,0.4
2011,Non-melanoma skin cancer (all types),Females,5,0.8
2011,Non-melanoma skin cancer (all types),Females,4,0.8
2011,Non-melanoma skin cancer (all types),Females,13,3.5
2011,Non-melanoma skin cancer (all types),Females,14,4.7
2011,Non-melanoma skin cancer (all types),Females,27,10.7
2011,Non-melanoma skin cancer (all types),Females,36,21.0
2011,Non-melanoma skin cancer (all types),Females,71,76.2
2011,Non-melanoma skin cancer (all types),Females,179,1.6
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,0,0.0
2012,Non-melanoma skin cancer (all types),Females,7,1.0
2012,Non-melanoma skin cancer (all types),Females,4,0.6
2012,Non-melanoma skin cancer (all types),Females,5,1.0
2012,Non-melanoma skin cancer (all types),Females,12,3.1
2012,Non-melanoma skin cancer (all types),Females,20,6.6
2012,Non-melanoma skin cancer (all types),Females,28,11.1
2012,Non-melanoma skin cancer (all types),Females,36,20.6
2012,Non-melanoma skin cancer (all types),Females,55,55.5
2012,Non-melanoma skin cancer (all types),Females,167,1.5
2013,Non-melanoma skin cancer (all types),Females,0,0.0
2013,Non-melanoma skin cancer (all types),Females,0,0.0
2013,Non-melanoma skin cancer (all types),Females,0,0.0
2013,Non-melanoma skin cancer (all types),Females,0,0.0
2013,Non-melanoma skin cancer (all types),Females,0,0.0
2013,Non-melanoma skin cancer (all types),Females,0,0.0
2013,Non-melanoma skin cancer (all types),Females,0,0.0
2013,Non-melanoma skin cancer (all types),Females,0,0.0
2013,Non-melanoma skin cancer (all types),Females,3,0.4
2013,Non-melanoma skin cancer (all types),Females,1,0.1
2013,Non-melanoma skin cancer (all types),Females,2,0.3
2013,Non-melanoma skin cancer (all types),Females,5,0.7
2013,Non-melanoma skin cancer (all types),Females,4,0.6
2013,Non-melanoma skin cancer (all types),Females,5,0.9
2013,Non-melanoma skin cancer (all types),Females,12,3.0
2013,Non-melanoma skin cancer (all types),Females,22,7.1
2013,Non-melanoma skin cancer (all types),Females,36,14.3
2013,Non-melanoma skin cancer (all types),Females,40,22.5
2013,Non-melanoma skin cancer (all types),Females,52,49.7
2013,Non-melanoma skin cancer (all types),Females,182,1.6
2014,Non-melanoma skin cancer (all types),Females,0,0.0
2014,Non-melanoma skin cancer (all types),Females,0,0.0
2014,Non-melanoma skin cancer (all types),Females,0,0.0
2014,Non-melanoma skin cancer (all types),Females,0,0.0
2014,Non-melanoma skin cancer (all types),Females,0,0.0
2014,Non-melanoma skin cancer (all types),Females,0,0.0
2014,Non-melanoma skin cancer (all types),Females,0,0.0
2014,Non-melanoma skin cancer (all types),Females,0,0.0
2014,Non-melanoma skin cancer (all types),Females,0,0.0
2014,Non-melanoma skin cancer (all types),Females,6,0.8
2014,Non-melanoma skin cancer (all types),Females,3,0.4
2014,Non-melanoma skin cancer (all types),Females,5,0.7
2014,Non-melanoma skin cancer (all types),Females,11,1.7
2014,Non-melanoma skin cancer (all types),Females,14,2.5
2014,Non-melanoma skin cancer (all types),Females,16,3.8
2014,Non-melanoma skin cancer (all types),Females,16,5.0
2014,Non-melanoma skin cancer (all types),Females,31,12.4
2014,Non-melanoma skin cancer (all types),Females,38,21.1
2014,Non-melanoma skin cancer (all types),Females,62,56.1
2014,Non-melanoma skin cancer (all types),Females,202,1.7
2015,Non-melanoma skin cancer (all types),Females,0,0.0
2015,Non-melanoma skin cancer (all types),Females,0,0.0
2015,Non-melanoma skin cancer (all types),Females,0,0.0
2015,Non-melanoma skin cancer (all types),Females,0,0.0
2015,Non-melanoma skin cancer (all types),Females,0,0.0
2015,Non-melanoma skin cancer (all types),Females,0,0.0
2015,Non-melanoma skin cancer (all types),Females,0,0.0
2015,Non-melanoma skin cancer (all types),Females,0,0.0
2015,Non-melanoma skin cancer (all types),Females,2,0.2
2015,Non-melanoma skin cancer (all types),Females,2,0.3
2015,Non-melanoma skin cancer (all types),Females,2,0.3
2015,Non-melanoma skin cancer (all types),Females,4,0.5
2015,Non-melanoma skin cancer (all types),Females,6,0.9
2015,Non-melanoma skin cancer (all types),Females,13,2.2
2015,Non-melanoma skin cancer (all types),Females,11,2.5
2015,Non-melanoma skin cancer (all types),Females,17,5.1
2015,Non-melanoma skin cancer (all types),Females,37,14.8
2015,Non-melanoma skin cancer (all types),Females,30,16.5
2015,Non-melanoma skin cancer (all types),Females,68,58.9
2015,Non-melanoma skin cancer (all types),Females,192,1.6
2016,Non-melanoma skin cancer (all types),Females,0,0.0
2016,Non-melanoma skin cancer (all types),Females,0,0.0
2016,Non-melanoma skin cancer (all types),Females,0,0.0
2016,Non-melanoma skin cancer (all types),Females,1,0.1
2016,Non-melanoma skin cancer (all types),Females,0,0.0
2016,Non-melanoma skin cancer (all types),Females,0,0.0
2016,Non-melanoma skin cancer (all types),Females,0,0.0
2016,Non-melanoma skin cancer (all types),Females,0,0.0
2016,Non-melanoma skin cancer (all types),Females,1,0.1
2016,Non-melanoma skin cancer (all types),Females,2,0.2
2016,Non-melanoma skin cancer (all types),Females,4,0.5
2016,Non-melanoma skin cancer (all types),Females,7,0.9
2016,Non-melanoma skin cancer (all types),Females,4,0.6
2016,Non-melanoma skin cancer (all types),Females,14,2.3
2016,Non-melanoma skin cancer (all types),Females,13,2.9
2016,Non-melanoma skin cancer (all types),Females,23,6.7
2016,Non-melanoma skin cancer (all types),Females,33,13.1
2016,Non-melanoma skin cancer (all types),Females,45,24.6
2016,Non-melanoma skin cancer (all types),Females,75,62.3
2016,Non-melanoma skin cancer (all types),Females,222,1.8
2017,Non-melanoma skin cancer (all types),Females,0,0.0
2017,Non-melanoma skin cancer (all types),Females,0,0.0
2017,Non-melanoma skin cancer (all types),Females,0,0.0
2017,Non-melanoma skin cancer (all types),Females,0,0.0
2017,Non-melanoma skin cancer (all types),Females,0,0.0
2017,Non-melanoma skin cancer (all types),Females,0,0.0
2017,Non-melanoma skin cancer (all types),Females,0,0.0
2017,Non-melanoma skin cancer (all types),Females,1,0.1
2017,Non-melanoma skin cancer (all types),Females,0,0.0
2017,Non-melanoma skin cancer (all types),Females,2,0.2
2017,Non-melanoma skin cancer (all types),Females,4,0.5
2017,Non-melanoma skin cancer (all types),Females,5,0.7
2017,Non-melanoma skin cancer (all types),Females,0,0.0
2017,Non-melanoma skin cancer (all types),Females,11,1.8
2017,Non-melanoma skin cancer (all types),Females,13,2.7
2017,Non-melanoma skin cancer (all types),Females,15,4.2
2017,Non-melanoma skin cancer (all types),Females,34,13.1
2017,Non-melanoma skin cancer (all types),Females,50,27.4
2017,Non-melanoma skin cancer (all types),Females,76,61.3
2017,Non-melanoma skin cancer (all types),Females,211,1.7
2018,Non-melanoma skin cancer (all types),Females,0,0.0
2018,Non-melanoma skin cancer (all types),Females,0,0.0
2018,Non-melanoma skin cancer (all types),Females,0,0.0
2018,Non-melanoma skin cancer (all types),Females,0,0.0
2018,Non-melanoma skin cancer (all types),Females,0,0.0
2018,Non-melanoma skin cancer (all types),Females,0,0.0
2018,Non-melanoma skin cancer (all types),Females,1,0.1
2018,Non-melanoma skin cancer (all types),Females,0,0.0
2018,Non-melanoma skin cancer (all types),Females,0,0.0
2018,Non-melanoma skin cancer (all types),Females,0,0.0
2018,Non-melanoma skin cancer (all types),Females,4,0.5
2018,Non-melanoma skin cancer (all types),Females,8,1.0
2018,Non-melanoma skin cancer (all types),Females,15,2.1
2018,Non-melanoma skin cancer (all types),Females,11,1.8
2018,Non-melanoma skin cancer (all types),Females,7,1.3
2018,Non-melanoma skin cancer (all types),Females,19,5.2
2018,Non-melanoma skin cancer (all types),Females,34,12.8
2018,Non-melanoma skin cancer (all types),Females,42,23.0
2018,Non-melanoma skin cancer (all types),Females,83,65.2
2018,Non-melanoma skin cancer (all types),Females,224,1.8
2019,Non-melanoma skin cancer (all types),Females,0,0.0
2019,Non-melanoma skin cancer (all types),Females,0,0.0
2019,Non-melanoma skin cancer (all types),Females,0,0.0
2019,Non-melanoma skin cancer (all types),Females,0,0.0
2019,Non-melanoma skin cancer (all types),Females,0,0.0
2019,Non-melanoma skin cancer (all types),Females,0,0.0
2019,Non-melanoma skin cancer (all types),Females,0,0.0
2019,Non-melanoma skin cancer (all types),Females,0,0.0
2019,Non-melanoma skin cancer (all types),Females,0,0.0
2019,Non-melanoma skin cancer (all types),Females,4,0.5
2019,Non-melanoma skin cancer (all types),Females,2,0.3
2019,Non-melanoma skin cancer (all types),Females,6,0.8
2019,Non-melanoma skin cancer (all types),Females,4,0.6
2019,Non-melanoma skin cancer (all types),Females,10,1.6
2019,Non-melanoma skin cancer (all types),Females,15,2.8
2019,Non-melanoma skin cancer (all types),Females,12,3.2
2019,Non-melanoma skin cancer (all types),Females,31,11.2
2019,Non-melanoma skin cancer (all types),Females,47,25.7
2019,Non-melanoma skin cancer (all types),Females,80,61.3
2019,Non-melanoma skin cancer (all types),Females,211,1.7
2020,Non-melanoma skin cancer (all types),Females,0,0.0
2020,Non-melanoma skin cancer (all types),Females,0,0.0
2020,Non-melanoma skin cancer (all types),Females,0,0.0
2020,Non-melanoma skin cancer (all types),Females,0,0.0
2020,Non-melanoma skin cancer (all types),Females,1,0.1
2020,Non-melanoma skin cancer (all types),Females,0,0.0
2020,Non-melanoma skin cancer (all types),Females,0,0.0
2020,Non-melanoma skin cancer (all types),Females,0,0.0
2020,Non-melanoma skin cancer (all types),Females,0,0.0
2020,Non-melanoma skin cancer (all types),Females,1,0.1
2020,Non-melanoma skin cancer (all types),Females,7,0.9
2020,Non-melanoma skin cancer (all types),Females,5,0.6
2020,Non-melanoma skin cancer (all types),Females,7,0.9
2020,Non-melanoma skin cancer (all types),Females,7,1.1
2020,Non-melanoma skin cancer (all types),Females,14,2.5
2020,Non-melanoma skin cancer (all types),Females,22,5.5
2020,Non-melanoma skin cancer (all types),Females,38,13.2
2020,Non-melanoma skin cancer (all types),Females,45,24.4
2020,Non-melanoma skin cancer (all types),Females,84,62.6
2020,Non-melanoma skin cancer (all types),Females,231,1.8
2021,Non-melanoma skin cancer (all types),Females,0,0.0
2021,Non-melanoma skin cancer (all types),Females,0,0.0
2021,Non-melanoma skin cancer (all types),Females,0,0.0
2021,Non-melanoma skin cancer (all types),Females,0,0.0
2021,Non-melanoma skin cancer (all types),Females,0,0.0
2021,Non-melanoma skin cancer (all types),Females,0,0.0
2021,Non-melanoma skin cancer (all types),Females,0,0.0
2021,Non-melanoma skin cancer (all types),Females,2,0.2
2021,Non-melanoma skin cancer (all types),Females,2,0.2
2021,Non-melanoma skin cancer (all types),Females,0,0.0
2021,Non-melanoma skin cancer (all types),Females,1,0.1
2021,Non-melanoma skin cancer (all types),Females,6,0.8
2021,Non-melanoma skin cancer (all types),Females,6,0.8
2021,Non-melanoma skin cancer (all types),Females,19,2.9
2021,Non-melanoma skin cancer (all types),Females,10,1.7
2021,Non-melanoma skin cancer (all types),Females,18,4.3
2021,Non-melanoma skin cancer (all types),Females,28,9.5
2021,Non-melanoma skin cancer (all types),Females,47,25.1
2021,Non-melanoma skin cancer (all types),Females,118,85.6
2021,Non-melanoma skin cancer (all types),Females,257,2.0
2022,Non-melanoma skin cancer (all types),Females,0,0.0
2022,Non-melanoma skin cancer (all types),Females,0,0.0
2022,Non-melanoma skin cancer (all types),Females,0,0.0
2022,Non-melanoma skin cancer (all types),Females,0,0.0
2022,Non-melanoma skin cancer (all types),Females,0,0.0
2022,Non-melanoma skin cancer (all types),Females,0,0.0
2022,Non-melanoma skin cancer (all types),Females,1,0.1
2022,Non-melanoma skin cancer (all types),Females,2,0.2
2022,Non-melanoma skin cancer (all types),Females,0,0.0
2022,Non-melanoma skin cancer (all types),Females,0,0.0
2022,Non-melanoma skin cancer (all types),Females,2,0.2
2022,Non-melanoma skin cancer (all types),Females,8,1.0
2022,Non-melanoma skin cancer (all types),Females,6,0.8
2022,Non-melanoma skin cancer (all types),Females,13,1.9
2022,Non-melanoma skin cancer (all types),Females,17,2.9
2022,Non-melanoma skin cancer (all types),Females,20,4.4
2022,Non-melanoma skin cancer (all types),Females,27,8.8
2022,Non-melanoma skin cancer (all types),Females,52,27.0
2022,Non-melanoma skin cancer (all types),Females,96,69.3
2022,Non-melanoma skin cancer (all types),Females,244,1.9
2023,Non-melanoma skin cancer (all types),Females,0,0.0
2023,Non-melanoma skin cancer (all types),Females,0,0.0
2023,Non-melanoma skin cancer (all types),Females,0,0.0
2023,Non-melanoma skin cancer (all types),Females,0,0.0
2023,Non-melanoma skin cancer (all types),Females,0,0.0
2023,Non-melanoma skin cancer (all types),Females,0,0.0
2023,Non-melanoma skin cancer (all types),Females,1,0.1
2023,Non-melanoma skin cancer (all types),Females,2,0.2
2023,Non-melanoma skin cancer (all types),Females,0,0.0
2023,Non-melanoma skin cancer (all types),Females,0,0.0
2023,Non-melanoma skin cancer (all types),Females,3,0.4
2023,Non-melanoma skin cancer (all types),Females,7,0.9
2023,Non-melanoma skin cancer (all types),Females,6,0.8
2023,Non-melanoma skin cancer (all types),Females,14,2.0
2023,Non-melanoma skin cancer (all types),Females,12,2.0
2023,Non-melanoma skin cancer (all types),Females,19,3.9
2023,Non-melanoma skin cancer (all types),Females,30,9.5
2023,Non-melanoma skin cancer (all types),Females,54,27.1
2023,Non-melanoma skin cancer (all types),Females,106,76.7
2023,Non-melanoma skin cancer (all types),Females,254,1.9
2024,Non-melanoma skin cancer (all types),Females,0,0.0
2024,Non-melanoma skin cancer (all types),Females,0,0.0
2024,Non-melanoma skin cancer (all types),Females,0,0.0
2024,Non-melanoma skin cancer (all types),Females,0,0.0
2024,Non-melanoma skin cancer (all types),Females,0,0.0
2024,Non-melanoma skin cancer (all types),Females,0,0.0
2024,Non-melanoma skin cancer (all types),Females,1,0.1
2024,Non-melanoma skin cancer (all types),Females,2,0.2
2024,Non-melanoma skin cancer (all types),Females,0,0.0
2024,Non-melanoma skin cancer (all types),Females,0,0.0
2024,Non-melanoma skin cancer (all types),Females,4,0.5
2024,Non-melanoma skin cancer (all types),Females,7,0.9
2024,Non-melanoma skin cancer (all types),Females,6,0.8
2024,Non-melanoma skin cancer (all types),Females,14,2.0
2024,Non-melanoma skin cancer (all types),Females,12,2.0
2024,Non-melanoma skin cancer (all types),Females,18,3.5
2024,Non-melanoma skin cancer (all types),Females,30,9.1
2024,Non-melanoma skin cancer (all types),Females,58,28.0
2024,Non-melanoma skin cancer (all types),Females,111,79.3
2024,Non-melanoma skin cancer (all types),Females,263,1.9
1971,Non-melanoma skin cancer (all types),Persons,0,0.0
1971,Non-melanoma skin cancer (all types),Persons,0,0.0
1971,Non-melanoma skin cancer (all types),Persons,0,0.0
1971,Non-melanoma skin cancer (all types),Persons,0,0.0
1971,Non-melanoma skin cancer (all types),Persons,1,0.1
1971,Non-melanoma skin cancer (all types),Persons,0,0.0
1971,Non-melanoma skin cancer (all types),Persons,0,0.0
1971,Non-melanoma skin cancer (all types),Persons,2,0.3
1971,Non-melanoma skin cancer (all types),Persons,3,0.4
1971,Non-melanoma skin cancer (all types),Persons,5,0.6
1971,Non-melanoma skin cancer (all types),Persons,13,1.9
1971,Non-melanoma skin cancer (all types),Persons,6,1.0
1971,Non-melanoma skin cancer (all types),Persons,14,2.7
1971,Non-melanoma skin cancer (all types),Persons,13,3.3
1971,Non-melanoma skin cancer (all types),Persons,14,4.7
1971,Non-melanoma skin cancer (all types),Persons,17,8.4
1971,Non-melanoma skin cancer (all types),Persons,22,18.0
1971,Non-melanoma skin cancer (all types),Persons,20,39.8
1971,Non-melanoma skin cancer (all types),Persons,13,78.0
1971,Non-melanoma skin cancer (all types),Persons,143,1.1
1972,Non-melanoma skin cancer (all types),Persons,0,0.0
1972,Non-melanoma skin cancer (all types),Persons,0,0.0
1972,Non-melanoma skin cancer (all types),Persons,0,0.0
1972,Non-melanoma skin cancer (all types),Persons,1,0.1
1972,Non-melanoma skin cancer (all types),Persons,0,0.0
1972,Non-melanoma skin cancer (all types),Persons,1,0.1
1972,Non-melanoma skin cancer (all types),Persons,2,0.2
1972,Non-melanoma skin cancer (all types),Persons,1,0.1
1972,Non-melanoma skin cancer (all types),Persons,0,0.0
